0.689196669384735;-21.188630413411;2
0.975920377916863;-21.9040054057256;2
-1.33278588354286;-21.4098265509106;2
1.09217925646463;-20.2587144343435;2
-1.85138587425867;-20.5480207485506;2
0.531760957992072;-24.2066754719223;2
1.14045529086444;-10.4352792567624;4
3.42156616001195;-26.8529365317544;2
-3.18696021965333;-18.0467127796723;2
-4.30858516283751;-21.0737682181687;2
-1.65235131311278;-21.9825001515081;2
0.00844445328734033;-13.9993594739515;4
1.01464594459325;-19.1122619827603;2
8.36276232644413;-17.8100699952394;4
-2.89046093214432;-11.8907870293968;2
0.312968331004293;-16.0298617344028;2
3.73976297336247;-7.58667321119233;4
3.98158758081589;-21.6824777050353;2
-0.677030608586668;-23.8125523210944;2
-0.511816591357209;-14.0852783961787;2
-0.394352458095593;-20.6124240593395;2
3.43248735265293;-16.7649849723793;4
3.64821157897007;-20.3526821386625;2
-2.09403994488811;-19.9816908803106;2
-1.11540773217555;-14.0773380702184;2
0.877015517852944;-20.1705976845442;2
0.219147219254908;-17.103041397357;2
-1.27022108482131;-18.8300704516413;2
-3.00763043171763;-19.4735699671191;2
3.19130554922725;-10.3995845543183;4
-3.68293010107717;-19.9856301321342;2
1.28427326403813;-26.807236043281;2
-0.411266394956631;-22.184596643117;2
-4.17751879150863;-17.8735368483797;2
-2.01230201851626;-16.4293273680006;2
-2.10227987864169;-22.8739000784361;2
-1.56083982701896;-19.3009020429679;2
-0.246432862565079;-22.6657672153868;2
1.14872933815496;-20.6398780096694;2
-3.27676458865229;-24.6671455050228;2
-1.15709304651926;-12.80257661892;4
-1.46672756893631;-19.3703604364094;2
2.03102732484894;-20.6515047638703;2
-1.68538975541079;-21.4887743650064;2
6.6357195644815;-21.921038716788;4
1.42343134748557;-19.1315231116074;2
-3.86182679767174;-19.7060751008734;2
0.583572637964856;-18.2426497895636;2
1.32603049021346;-13.5207373349612;4
-0.175126867246141;-20.9872003652443;2
-0.742465069350822;-16.2800006967181;2
-4.8559878775904;-20.6293520252326;2
2.64013707748947;-22.329711847845;2
-0.970898427743971;-19.0744190173767;2
1.49064155800748;-17.5644416817088;2
0.368816574653799;-21.880441256105;2
-2.26703546486158;-11.0665947741798;4
1.25819126527471;-20.1187928966427;2
3.37250409216566;-14.3556729292401;4
-0.424955544771127;-21.8118044995885;2
0.218919600732325;-23.3114933275677;2
3.23386039194207;-19.5469315593536;2
-3.46591537580566;-22.4381761043705;2
-1.94264816248966;-25.9077663579579;2
-6.45206417861708;-23.4127480581614;2
3.11781081246298;-15.1144959426386;4
2.79448461325;-15.4178658501064;4
-2.4935847269916;-24.2494040288618;2
-0.366335122754742;-21.7083589772269;2
-0.588257688406093;-17.7357616436236;2
-5.72997509607841;-26.631336416242;2
2.02256922684888;-22.5013696201162;2
-4.73355551015604;-11.4597259120253;2
3.72215021099099;-14.2542587810501;4
3.0093528509534;-8.7777291901509;4
1.41074249490494;-24.1813956482686;2
0.76256581705672;-24.4426571551956;2
0.899174245255331;-14.9900670282723;4
3.57658310007259;-22.0531969954917;2
-7.39904378444073;-14.1404625298647;2
-2.07200795675194;-24.6616949320323;2
3.93425823652314;-19.3782728123989;2
-1.87170481656984;-14.3119204500116;2
-0.68076952204187;-23.9912180435317;2
-0.917725830826023;-25.7504640157756;2
-0.85630465777976;-17.651193967798;2
2.72641242345731;-16.2309008386658;4
2.54141963263777;-29.0370815188645;2
-1.595168489293;-16.5129045041512;2
-0.354621974751767;-11.7248427273381;4
0.459252822651668;-6.12129077907504;1
-0.923722091162207;-21.788644490353;2
-7.13286404948545;-19.2275351294974;2
-3.55023983580329;-17.5777564064097;2
1.01388850411827;-9.44626242172228;4
1.0990871317044;-18.5079378350479;2
1.3560009871373;-15.0653867384695;4
-0.103200548866208;-20.6660437348832;2
2.74320245529504;-16.8012655558465;4
-0.380823334971538;-26.0244113156728;2
1.19774769077594;-19.5109168276562;2
-0.480425311290991;-13.7921842356391;2
3.27716499526619;-22.5857650915329;2
-0.256132165425775;-22.0524231497301;2
-1.315443992532;-19.3971274497467;2
2.2880227065267;-17.9949052277507;2
